"autriche                ";"lci-monde-2005-09-06.html                         ";"grostitre               ";"0,,3242113-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-08-04.html                         ";"rappel                  ";"0,,3235111-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-08-05.html                         ";"rappel                  ";"0,,3235111-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-14.html                         ";"grostitre               ";"0,,3244735-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-15.html                         ";"grostitre               ";"0,,3245185-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-15.html                         ";"grostitre               ";"0,,3245069-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-15.html                         ";"grostitre               ";"0,,3244735-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-16.html                         ";"grostitre               ";"0,,3245513-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-16.html                         ";"grostitre               ";"0,,3245185-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-16.html                         ";"rappel                  ";"0,,3245069-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-16.html                         ";"rappel                  ";"0,,3244735-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-17.html                         ";"grostitre               ";"0,,3245513-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-17.html                         ";"grostitre               ";"0,,3245185-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-17.html                         ";"rappel                  ";"0,,3245069-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-17.html                         ";"rappel                  ";"0,,3244735-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-18.html                         ";"grostitre               ";"0,,3245545-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-18.html                         ";"grostitre               ";"0,,3245513-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-18.html                         ";"rappel                  ";"0,,3245185-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-18.html                         ";"rappel                  ";"0,,3245069-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-09-19.html                         ";"rappel                  ";"0,,3245545-vu5wx0leiduy,00.html                                            "
